task_id,task_code,asset_id,corridor_code,feat_maint_type,feat_department,feat_asset_type,feat_priority,feat_power_block_req,feat_traffic_block_req,feat_speed_restriction_kmph,feat_work_complexity_score,feat_corridor_length_km,feat_corridor_electrified,feat_corridor_double_line,feat_section_span_km,feat_dependency_count,feat_asset_criticality,feat_asset_criticality_score,feat_asset_health_status,feat_asset_health_score,feat_task_urgency,feat_task_urgency_score,feat_days_until_required,feat_is_overdue,feat_task_priority_score,feat_train_traffic_count,feat_high_priority_train_count,feat_high_priority_train_ratio,feat_available_window_count,feat_total_available_window_minutes,feat_window_to_task_duration_ratio,feat_potential_train_conflicts,raw_requested_duration_minutes,target_maintenance_duration,target_asset_risk_priority,target_operational_impact,data_source,generator_version,random_seed
synth-task-00073,SYN-SNT-0073,synth-asset-SNT-432,HWH-DDU,INTERLOCKING_LOGIC_TEST,SNT,INTERLOCKING,5,0,1,0.0,1.429,675.0,1,1,2.39,0,HIGH,3,OPERATIONAL,1,LOW,1,9.3,0,1,7,3,0.429,3,678,5.424,4,125,127.5,36.32,57.78,synthetic,1.0.0,42
synth-task-00074,SYN-TRD-0074,synth-asset-TRD-254,MAS-GDR,SUBSTATION_MAINTENANCE,TRD,TRACTION_SUBSTATION,2,1,0,0.0,1.414,138.0,1,1,5.47,0,MEDIUM,2,OPERATIONAL,1,HIGH,3,2.6,0,4,5,2,0.4,2,256,1.354,0,189,187.9,52.12,43.87,synthetic,1.0.0,42
synth-task-00075,SYN-ENGG-0075,synth-asset-ENGG-908,MAS-GDR,DEEP_SCREENING,ENGG,TRACK,4,0,1,15.0,3.035,138.0,1,1,1.02,2,MEDIUM,2,UNDER_MAINTENANCE,2,LOW,1,-6.12,1,2,12,5,0.417,1,185,0.68,6,272,304.6,52.43,78.97,synthetic,1.0.0,42
synth-task-00076,SYN-ENGG-0076,synth-asset-ENGG-606,HWH-DDU,TURNOUT_PACKING,ENGG,TURNOUT,2,0,1,15.0,2.009,675.0,1,1,0.93,0,LOW,1,DEGRADED,3,MEDIUM,2,3.28,0,4,9,2,0.222,3,654,4.739,2,138,133.8,48.52,63.29,synthetic,1.0.0,42
synth-task-00077,SYN-ENGG-0077,synth-asset-ENGG-876,NDLS-CNB,RAIL_FRACTURE_REPAIR,ENGG,TRACK,1,0,1,15.0,1.936,440.5,1,1,5.52,0,CRITICAL,4,FAILED,5,IMMEDIATE,4,-0.75,1,5,15,2,0.133,2,432,3.176,3,136,125.4,100.0,67.47,synthetic,1.0.0,42
synth-task-00078,SYN-ENGG-0078,synth-asset-ENGG-268,HWH-DDU,RAIL_GRINDING,ENGG,TRACK,2,0,1,0.0,1.562,675.0,1,1,4.74,0,HIGH,3,MAINTENANCE_REQUIRED,4,HIGH,3,3.59,0,4,12,5,0.417,3,420,1.892,6,222,211.6,72.59,87.46,synthetic,1.0.0,42
synth-task-00079,SYN-ENGG-0079,synth-asset-ENGG-154,NDLS-CNB,TURNOUT_PACKING,ENGG,TURNOUT,2,0,1,0.0,1.527,440.5,1,1,3.13,0,MEDIUM,2,MAINTENANCE_REQUIRED,4,IMMEDIATE,4,13.75,0,4,8,2,0.25,2,454,3.547,3,128,133.0,77.18,55.7,synthetic,1.0.0,42
synth-task-00080,SYN-SNT-0080,synth-asset-SNT-769,MAS-GDR,SIGNAL_ASPECT_ALIGNMENT,SNT,SIGNAL,3,0,0,0.0,0.8,138.0,1,1,2.41,0,LOW,1,UNDER_MAINTENANCE,2,MEDIUM,2,7.33,0,3,5,2,0.4,2,350,6.863,0,51,57.0,46.13,29.7,synthetic,1.0.0,42
synth-task-00081,SYN-TRD-0081,synth-asset-TRD-232,NDLS-CNB,SUBSTATION_MAINTENANCE,TRD,TRACTION_SUBSTATION,2,1,0,0.0,1.446,440.5,1,1,5.76,0,HIGH,3,MAINTENANCE_REQUIRED,4,HIGH,3,-2.11,1,4,15,2,0.133,3,486,2.73,0,178,196.5,85.65,61.3,synthetic,1.0.0,42
synth-task-00082,SYN-SNT-0082,synth-asset-SNT-775,CSMT-KYN,SIGNAL_ASPECT_ALIGNMENT,SNT,SIGNAL,3,0,0,0.0,0.8,54.0,1,1,4.8,0,HIGH,3,OPERATIONAL,1,LOW,1,2.88,0,3,16,4,0.25,2,334,7.767,0,43,94.7,43.4,63.13,synthetic,1.0.0,42
synth-task-00083,SYN-ENGG-0083,synth-asset-ENGG-542,NDLS-CNB,TURNOUT_PACKING,ENGG,TURNOUT,3,0,1,50.0,3.299,440.5,1,1,5.62,1,MEDIUM,2,DEGRADED,3,LOW,1,12.77,0,3,10,3,0.3,3,489,2.928,3,167,156.4,42.35,70.19,synthetic,1.0.0,42
synth-task-00084,SYN-SNT-0084,synth-asset-SNT-293,HWH-DDU,TRACK_CIRCUIT_CHECK,SNT,TRACK_CIRCUIT,4,0,1,0.0,1.638,675.0,1,1,1.74,0,LOW,1,OPERATIONAL,1,LOW,1,5.92,0,2,10,4,0.4,1,218,2.946,5,74,30.0,24.09,64.43,synthetic,1.0.0,42
synth-task-00085,SYN-ENGG-0085,synth-asset-ENGG-104,NDLS-CNB,DEEP_SCREENING,ENGG,TRACK,1,0,1,0.0,1.604,440.5,1,1,5.09,0,CRITICAL,4,MAINTENANCE_REQUIRED,4,HIGH,3,-6.03,1,5,8,1,0.125,3,717,2.927,2,245,251.5,94.26,61.57,synthetic,1.0.0,42
synth-task-00086,SYN-ENGG-0086,synth-asset-ENGG-455,HWH-DDU,DEEP_SCREENING,ENGG,TRACK,3,0,1,20.0,2.651,675.0,1,1,2.58,1,CRITICAL,4,MAINTENANCE_REQUIRED,4,HIGH,3,3.31,0,3,14,4,0.286,3,651,2.523,4,258,249.6,72.72,91.3,synthetic,1.0.0,42
synth-task-00087,SYN-ENGG-0087,synth-asset-ENGG-272,NDLS-CNB,TRACK_TAMPING,ENGG,TRACK,3,0,1,45.0,2.82,440.5,1,1,4.3,0,HIGH,3,DEGRADED,3,LOW,1,10.69,0,3,15,8,0.533,1,169,0.885,8,191,217.6,59.07,99.91,synthetic,1.0.0,42
synth-task-00088,SYN-TRD-0088,synth-asset-TRD-289,MAS-GDR,CONTACT_WIRE_RENEWAL,TRD,OHE_LINE,4,1,1,50.0,3.691,138.0,1,1,1.9,0,HIGH,3,OPERATIONAL,1,MEDIUM,2,0.97,0,2,5,1,0.2,3,588,2.297,1,256,270.5,48.65,46.79,synthetic,1.0.0,42
synth-task-00089,SYN-ENGG-0089,synth-asset-ENGG-773,NDLS-CNB,RAIL_GRINDING,ENGG,TRACK,2,0,1,0.0,1.628,440.5,1,1,3.9,0,MEDIUM,2,MAINTENANCE_REQUIRED,4,MEDIUM,2,12.34,0,4,9,3,0.333,3,627,2.703,3,232,215.8,66.95,65.76,synthetic,1.0.0,42
synth-task-00090,SYN-SNT-0090,synth-asset-SNT-984,HWH-DDU,SIGNAL_ASPECT_ALIGNMENT,SNT,SIGNAL,2,0,0,0.0,0.8,675.0,1,1,4.83,0,MEDIUM,2,MAINTENANCE_REQUIRED,4,HIGH,3,11.24,0,4,10,5,0.5,1,206,2.943,0,70,39.0,70.94,59.54,synthetic,1.0.0,42
synth-task-00091,SYN-ENGG-0091,synth-asset-ENGG-940,NDLS-CNB,RAIL_FRACTURE_REPAIR,ENGG,TRACK,1,0,1,45.0,2.64,440.5,1,1,4.83,0,CRITICAL,4,FAILED,5,IMMEDIATE,4,-0.04,1,5,15,4,0.267,3,639,5.605,4,114,81.9,100.0,78.1,synthetic,1.0.0,42
synth-task-00092,SYN-ENGG-0092,synth-asset-ENGG-468,MAS-GDR,TURNOUT_PACKING,ENGG,TURNOUT,3,0,1,0.0,1.417,138.0,1,1,3.23,0,MEDIUM,2,DEGRADED,3,HIGH,3,-6.65,1,3,6,1,0.167,3,552,4.678,1,118,112.8,67.5,47.84,synthetic,1.0.0,42
synth-task-00093,SYN-ENGG-0093,synth-asset-ENGG-620,MAS-GDR,DEEP_SCREENING,ENGG,TRACK,3,0,1,20.0,3.091,138.0,1,1,4.41,2,HIGH,3,UNDER_MAINTENANCE,2,MEDIUM,2,3.22,0,3,5,2,0.4,3,651,2.668,3,244,305.3,52.21,60.44,synthetic,1.0.0,42
synth-task-00094,SYN-ENGG-0094,synth-asset-ENGG-467,CSMT-KYN,RAIL_FRACTURE_REPAIR,ENGG,TRACK,1,0,1,20.0,1.921,54.0,1,1,1.16,0,CRITICAL,4,FAILED,5,IMMEDIATE,4,-0.02,1,5,16,1,0.062,1,123,1.255,1,98,82.7,100.0,62.02,synthetic,1.0.0,42
synth-task-00095,SYN-SNT-0095,synth-asset-SNT-776,MAS-GDR,SIGNAL_ASPECT_ALIGNMENT,SNT,SIGNAL,1,0,0,0.0,0.8,138.0,1,1,2.4,0,MEDIUM,2,MAINTENANCE_REQUIRED,4,IMMEDIATE,4,11.87,0,5,9,3,0.333,1,234,3.966,0,59,44.7,82.44,40.0,synthetic,1.0.0,42
synth-task-00096,SYN-SNT-0096,synth-asset-SNT-397,NDLS-CNB,TRACK_CIRCUIT_CHECK,SNT,TRACK_CIRCUIT,2,0,1,0.0,1.566,440.5,1,1,2.09,0,MEDIUM,2,DEGRADED,3,MEDIUM,2,9.61,0,4,16,5,0.312,3,579,9.19,5,63,57.8,55.35,82.76,synthetic,1.0.0,42
synth-task-00097,SYN-SNT-0097,synth-asset-SNT-601,HWH-DDU,TRACK_CIRCUIT_CHECK,SNT,TRACK_CIRCUIT,3,0,1,0.0,1.542,675.0,1,1,4.68,0,MEDIUM,2,DEGRADED,3,LOW,1,8.63,0,3,8,3,0.375,3,402,5.221,3,77,30.0,45.8,55.91,synthetic,1.0.0,42
synth-task-00098,SYN-TRD-0098,synth-asset-TRD-393,HWH-DDU,CONTACT_WIRE_RENEWAL,TRD,OHE_LINE,2,1,1,30.0,3.15,675.0,1,1,1.02,0,MEDIUM,2,DEGRADED,3,MEDIUM,2,2.58,0,4,6,2,0.333,3,420,1.743,2,241,240.8,57.77,62.32,synthetic,1.0.0,42
synth-task-00099,SYN-TRD-0099,synth-asset-TRD-873,NDLS-CNB,CANTILEVER_ADJUSTMENT,TRD,OHE_MAST,1,1,1,0.0,3.2,440.5,1,1,5.17,1,HIGH,3,MAINTENANCE_REQUIRED,4,IMMEDIATE,4,13.91,0,5,8,3,0.375,1,183,1.022,4,179,211.2,91.42,70.86,synthetic,1.0.0,42
synth-task-00100,SYN-ENGG-0100,synth-asset-ENGG-710,CSMT-KYN,RAIL_FRACTURE_REPAIR,ENGG,TRACK,1,0,1,20.0,3.14,54.0,1,1,5.48,3,CRITICAL,4,FAILED,5,IMMEDIATE,4,-1.46,1,5,24,1,0.042,1,196,1.531,2,128,119.2,100.0,64.03,synthetic,1.0.0,42
synth-task-00101,SYN-ENGG-0101,synth-asset-ENGG-149,CSMT-KYN,TURNOUT_PACKING,ENGG,TURNOUT,1,0,1,20.0,2.034,54.0,1,1,5.18,0,MEDIUM,2,MAINTENANCE_REQUIRED,4,HIGH,3,2.89,0,5,16,6,0.375,3,459,3.101,6,148,126.1,74.74,94.16,synthetic,1.0.0,42
synth-task-00102,SYN-SNT-0102,synth-asset-SNT-638,NDLS-CNB,POINTS_TESTING,SNT,INTERLOCKING,3,0,1,0.0,1.641,440.5,1,1,0.89,0,CRITICAL,4,OPERATIONAL,1,IMMEDIATE,4,2.53,0,3,16,2,0.125,3,597,6.03,2,99,69.3,62.51,68.33,synthetic,1.0.0,42
synth-task-00103,SYN-ENGG-0103,synth-asset-ENGG-617,MAS-GDR,TURNOUT_PACKING,ENGG,TURNOUT,4,0,1,45.0,2.531,138.0,1,1,4.41,0,MEDIUM,2,DEGRADED,3,MEDIUM,2,10.11,0,2,5,1,0.2,1,223,1.689,1,132,105.7,50.2,41.77,synthetic,1.0.0,42
synth-task-00104,SYN-ENGG-0104,synth-asset-ENGG-943,HWH-DDU,TRACK_TAMPING,ENGG,TRACK,1,0,1,0.0,2.679,675.0,1,1,1.61,2,LOW,1,FAILED,5,MEDIUM,2,-0.31,1,5,7,1,0.143,3,441,2.07,2,213,214.0,70.0,61.0,synthetic,1.0.0,42
synth-task-00105,SYN-ENGG-0105,synth-asset-ENGG-517,CSMT-KYN,DEEP_SCREENING,ENGG,TRACK,3,0,1,30.0,2.869,54.0,1,1,0.91,1,HIGH,3,OPERATIONAL,1,MEDIUM,2,-1.94,1,3,14,3,0.214,3,420,1.694,4,248,256.7,63.13,78.27,synthetic,1.0.0,42
synth-task-00106,SYN-ENGG-0106,synth-asset-ENGG-473,MAS-GDR,RAIL_FRACTURE_REPAIR,ENGG,TRACK,1,0,1,45.0,2.602,138.0,1,1,5.6,0,CRITICAL,4,FAILED,5,IMMEDIATE,4,-0.61,1,5,6,2,0.333,3,555,5.904,2,94,97.4,100.0,47.07,synthetic,1.0.0,42
synth-task-00107,SYN-TRD-0107,synth-asset-TRD-288,HWH-DDU,OHE_INSPECTION,TRD,OHE_LINE,2,1,1,0.0,3.153,675.0,1,1,3.36,1,LOW,1,DEGRADED,3,MEDIUM,2,7.11,0,4,8,1,0.125,1,152,1.063,1,143,159.1,53.47,53.95,synthetic,1.0.0,42
synth-task-00108,SYN-ENGG-0108,synth-asset-ENGG-633,HWH-DDU,TURNOUT_PACKING,ENGG,TURNOUT,1,0,1,30.0,2.262,675.0,1,1,3.88,0,CRITICAL,4,UNDER_MAINTENANCE,2,IMMEDIATE,4,5.82,0,5,12,5,0.417,1,165,1.179,5,140,133.0,82.6,77.4,synthetic,1.0.0,42
synth-task-00109,SYN-ENGG-0109,synth-asset-ENGG-231,MAS-GDR,TURNOUT_PACKING,ENGG,TURNOUT,3,0,1,0.0,2.58,138.0,1,1,0.62,2,HIGH,3,UNDER_MAINTENANCE,2,LOW,1,-0.23,1,3,10,1,0.1,2,346,2.291,2,151,105.5,62.37,53.46,synthetic,1.0.0,42
synth-task-00110,SYN-TRD-0110,synth-asset-TRD-246,NDLS-CNB,CONTACT_WIRE_RENEWAL,TRD,OHE_LINE,2,1,1,15.0,3.814,440.5,1,1,3.11,3,LOW,1,MAINTENANCE_REQUIRED,4,IMMEDIATE,4,6.22,0,4,12,1,0.083,3,621,2.598,2,239,281.9,71.04,64.33,synthetic,1.0.0,42
synth-task-00111,SYN-ENGG-0111,synth-asset-ENGG-413,HWH-DDU,TURNOUT_PACKING,ENGG,TURNOUT,1,0,1,50.0,2.706,675.0,1,1,5.87,0,CRITICAL,4,DEGRADED,3,IMMEDIATE,4,-5.75,1,5,10,4,0.4,2,302,1.911,4,158,184.2,95.71,70.52,synthetic,1.0.0,42
synth-task-00112,SYN-SNT-0112,synth-asset-SNT-741,NDLS-CNB,INTERLOCKING_LOGIC_TEST,SNT,INTERLOCKING,2,0,1,0.0,2.412,440.5,1,1,2.38,2,CRITICAL,4,DEGRADED,3,IMMEDIATE,4,11.39,0,4,16,8,0.5,1,192,1.401,8,137,108.9,89.17,90.03,synthetic,1.0.0,42
synth-task-00113,SYN-SNT-0113,synth-asset-SNT-446,NDLS-CNB,SIGNAL_ASPECT_ALIGNMENT,SNT,SIGNAL,1,0,0,0.0,0.8,440.5,1,1,0.58,0,CRITICAL,4,MAINTENANCE_REQUIRED,4,IMMEDIATE,4,0.94,0,5,11,2,0.182,1,143,2.103,0,68,30.0,91.25,40.93,synthetic,1.0.0,42
synth-task-00114,SYN-ENGG-0114,synth-asset-ENGG-500,CSMT-KYN,TRACK_TAMPING,ENGG,TRACK,4,0,1,30.0,3.31,54.0,1,1,3.27,2,MEDIUM,2,DEGRADED,3,LOW,1,6.36,0,2,24,2,0.083,3,615,2.746,3,224,214.2,39.33,83.25,synthetic,1.0.0,42
synth-task-00115,SYN-ENGG-0115,synth-asset-ENGG-890,MAS-GDR,RAIL_GRINDING,ENGG,TRACK,1,0,1,45.0,3.206,138.0,1,1,4.9,1,CRITICAL,4,OPERATIONAL,1,IMMEDIATE,4,6.55,0,5,8,1,0.125,3,501,2.096,1,239,277.7,76.65,63.7,synthetic,1.0.0,42
synth-task-00116,SYN-SNT-0116,synth-asset-SNT-227,MAS-GDR,AXLE_COUNTER_OVERHAUL,SNT,AXLE_COUNTER,4,0,0,0.0,0.8,138.0,1,1,3.26,0,MEDIUM,2,DEGRADED,3,MEDIUM,2,13.59,0,2,5,2,0.4,2,472,6.466,0,73,75.0,53.54,32.37,synthetic,1.0.0,42
synth-task-00117,SYN-ENGG-0117,synth-asset-ENGG-904,HWH-DDU,TURNOUT_PACKING,ENGG,TURNOUT,1,0,1,0.0,1.616,675.0,1,1,3.6,0,MEDIUM,2,MAINTENANCE_REQUIRED,4,HIGH,3,3.99,0,5,6,2,0.333,2,268,2.179,2,123,137.7,76.25,50.64,synthetic,1.0.0,42
synth-task-00118,SYN-ENGG-0118,synth-asset-ENGG-872,HWH-DDU,DEEP_SCREENING,ENGG,TRACK,2,0,1,45.0,3.787,675.0,1,1,3.0,3,LOW,1,DEGRADED,3,HIGH,3,-0.46,1,4,6,1,0.167,1,159,0.6,1,265,312.3,65.35,58.17,synthetic,1.0.0,42
synth-task-00119,SYN-SNT-0119,synth-asset-SNT-154,HWH-DDU,TRACK_CIRCUIT_CHECK,SNT,TRACK_CIRCUIT,2,0,1,15.0,1.972,675.0,1,1,2.36,0,LOW,1,MAINTENANCE_REQUIRED,4,HIGH,3,4.82,0,4,14,3,0.214,3,552,6.273,4,88,46.0,65.11,67.44,synthetic,1.0.0,42
synth-task-00120,SYN-ENGG-0120,synth-asset-ENGG-498,NDLS-CNB,TRACK_TAMPING,ENGG,TRACK,3,0,1,20.0,2.132,440.5,1,1,3.44,0,MEDIUM,2,DEGRADED,3,LOW,1,-1.52,1,3,11,2,0.182,1,205,0.972,2,211,219.4,62.63,76.51,synthetic,1.0.0,42
synth-task-00121,SYN-ENGG-0121,synth-asset-ENGG-477,CSMT-KYN,DEEP_SCREENING,ENGG,TRACK,4,0,1,45.0,3.214,54.0,1,1,5.28,1,MEDIUM,2,DEGRADED,3,LOW,1,8.01,0,2,21,3,0.143,1,223,0.811,3,275,296.8,40.89,90.54,synthetic,1.0.0,42
synth-task-00122,SYN-ENGG-0122,synth-asset-ENGG-755,HWH-DDU,RAIL_GRINDING,ENGG,TRACK,3,0,1,0.0,1.988,675.0,1,1,1.6,1,MEDIUM,2,OPERATIONAL,1,MEDIUM,2,1.03,0,3,6,2,0.333,2,250,1.092,3,229,201.1,42.75,61.12,synthetic,1.0.0,42
synth-task-00123,SYN-ENGG-0123,synth-asset-ENGG-123,NDLS-CNB,TURNOUT_PACKING,ENGG,TURNOUT,1,0,1,45.0,2.794,440.5,1,1,3.79,0,CRITICAL,4,OPERATIONAL,1,IMMEDIATE,4,4.38,0,5,12,2,0.167,1,132,1.048,3,126,138.2,77.25,61.7,synthetic,1.0.0,42
synth-task-00124,SYN-ENGG-0124,synth-asset-ENGG-727,HWH-DDU,RAIL_GRINDING,ENGG,TRACK,4,0,1,0.0,1.572,675.0,1,1,1.59,0,MEDIUM,2,DEGRADED,3,MEDIUM,2,6.28,0,2,8,1,0.125,3,435,1.719,2,253,226.2,46.26,61.41,synthetic,1.0.0,42
synth-task-00125,SYN-SNT-0125,synth-asset-SNT-614,NDLS-CNB,INTERLOCKING_LOGIC_TEST,SNT,INTERLOCKING,2,0,1,0.0,1.651,440.5,1,1,5.24,0,CRITICAL,4,MAINTENANCE_REQUIRED,4,IMMEDIATE,4,7.9,0,4,10,4,0.4,2,308,1.925,5,160,132.5,93.87,71.96,synthetic,1.0.0,42
synth-task-00126,SYN-ENGG-0126,synth-asset-ENGG-506,MAS-GDR,RAIL_GRINDING,ENGG,TRACK,3,0,1,0.0,1.479,138.0,1,1,4.27,0,HIGH,3,DEGRADED,3,MEDIUM,2,4.62,0,3,8,3,0.375,1,223,0.965,3,231,182.1,65.66,66.77,synthetic,1.0.0,42
synth-task-00127,SYN-TRD-0127,synth-asset-TRD-991,CSMT-KYN,OHE_INSPECTION,TRD,OHE_LINE,1,1,1,20.0,3.129,54.0,1,1,0.76,0,CRITICAL,4,OPERATIONAL,1,HIGH,3,10.71,0,5,23,5,0.217,2,242,1.503,5,161,136.2,67.67,91.61,synthetic,1.0.0,42
synth-task-00128,SYN-SNT-0128,synth-asset-SNT-537,HWH-DDU,SIGNAL_ASPECT_ALIGNMENT,SNT,SIGNAL,1,0,0,0.0,1.142,675.0,1,1,5.41,1,MEDIUM,2,MAINTENANCE_REQUIRED,4,IMMEDIATE,4,-2.29,1,5,14,7,0.5,2,340,4.416,0,77,88.5,94.86,69.02,synthetic,1.0.0,42
synth-task-00129,SYN-TRD-0129,synth-asset-TRD-271,NDLS-CNB,OHE_INSPECTION,TRD,OHE_LINE,2,1,1,15.0,3.545,440.5,1,1,1.03,1,CRITICAL,4,UNDER_MAINTENANCE,2,HIGH,3,-1.29,1,4,9,4,0.444,3,675,4.53,5,149,159.0,79.91,65.62,synthetic,1.0.0,42
synth-task-00130,SYN-ENGG-0130,synth-asset-ENGG-194,CSMT-KYN,DEEP_SCREENING,ENGG,TRACK,3,0,1,0.0,1.562,54.0,1,1,1.61,0,MEDIUM,2,DEGRADED,3,HIGH,3,8.4,0,3,22,5,0.227,2,388,1.498,6,259,225.8,58.65,88.05,synthetic,1.0.0,42
synth-task-00131,SYN-SNT-0131,synth-asset-SNT-437,HWH-DDU,INTERLOCKING_LOGIC_TEST,SNT,INTERLOCKING,3,0,1,0.0,1.467,675.0,1,1,3.76,0,MEDIUM,2,UNDER_MAINTENANCE,2,MEDIUM,2,6.52,0,3,13,6,0.462,3,372,2.84,7,131,152.9,47.69,89.09,synthetic,1.0.0,42
synth-task-00132,SYN-ENGG-0132,synth-asset-ENGG-199,NDLS-CNB,RAIL_FRACTURE_REPAIR,ENGG,TRACK,1,0,1,50.0,2.751,440.5,1,1,1.08,0,CRITICAL,4,FAILED,5,IMMEDIATE,4,-0.37,1,5,15,4,0.267,3,636,6.0,5,106,71.1,100.0,76.89,synthetic,1.0.0,42
synth-task-00133,SYN-TRD-0133,synth-asset-TRD-942,NDLS-CNB,OHE_INSPECTION,TRD,OHE_LINE,3,1,1,0.0,2.464,440.5,1,1,3.54,0,HIGH,3,OPERATIONAL,1,HIGH,3,-1.28,1,3,14,2,0.143,3,378,2.503,3,151,132.7,65.77,72.54,synthetic,1.0.0,42
synth-task-00134,SYN-ENGG-0134,synth-asset-ENGG-583,CSMT-KYN,TURNOUT_PACKING,ENGG,TURNOUT,3,0,1,45.0,3.093,54.0,1,1,1.3,1,HIGH,3,DEGRADED,3,MEDIUM,2,8.95,0,3,16,3,0.188,3,516,3.329,3,155,151.5,58.53,77.75,synthetic,1.0.0,42
synth-task-00135,SYN-SNT-0135,synth-asset-SNT-943,CSMT-KYN,SIGNAL_ASPECT_ALIGNMENT,SNT,SIGNAL,2,0,0,0.0,1.634,54.0,1,1,3.72,2,CRITICAL,4,DEGRADED,3,HIGH,3,5.09,0,4,21,10,0.476,1,136,1.789,0,76,78.4,75.64,74.21,synthetic,1.0.0,42
synth-task-00136,SYN-SNT-0136,synth-asset-SNT-512,HWH-DDU,AXLE_COUNTER_OVERHAUL,SNT,AXLE_COUNTER,1,0,0,0.0,1.608,675.0,1,1,2.07,2,HIGH,3,FAILED,5,HIGH,3,-2.32,1,5,10,1,0.1,3,447,4.382,0,102,70.4,95.7,41.84,synthetic,1.0.0,42
synth-task-00137,SYN-TRD-0137,synth-asset-TRD-283,CSMT-KYN,CANTILEVER_ADJUSTMENT,TRD,OHE_MAST,2,1,1,0.0,3.064,54.0,1,1,5.05,1,MEDIUM,2,DEGRADED,3,LOW,1,-6.82,1,4,14,3,0.214,3,486,2.571,3,189,193.3,61.64,82.9,synthetic,1.0.0,42
synth-task-00138,SYN-SNT-0138,synth-asset-SNT-515,NDLS-CNB,POINTS_TESTING,SNT,INTERLOCKING,1,0,1,0.0,1.937,440.5,1,1,4.09,1,LOW,1,MAINTENANCE_REQUIRED,4,IMMEDIATE,4,-0.44,1,5,11,3,0.273,2,440,3.697,4,119,99.5,83.79,64.2,synthetic,1.0.0,42
synth-task-00139,SYN-ENGG-0139,synth-asset-ENGG-305,CSMT-KYN,DEEP_SCREENING,ENGG,TRACK,2,0,1,45.0,3.173,54.0,1,1,5.01,1,HIGH,3,UNDER_MAINTENANCE,2,MEDIUM,2,11.61,0,4,24,12,0.5,2,450,1.562,12,288,335.3,56.43,100.0,synthetic,1.0.0,42
synth-task-00140,SYN-ENGG-0140,synth-asset-ENGG-844,CSMT-KYN,TURNOUT_PACKING,ENGG,TURNOUT,3,0,1,45.0,2.791,54.0,1,1,3.23,0,HIGH,3,DEGRADED,3,MEDIUM,2,11.61,0,3,16,4,0.25,1,205,1.395,5,147,150.2,62.63,86.0,synthetic,1.0.0,42
synth-task-00141,SYN-SNT-0141,synth-asset-SNT-264,MAS-GDR,INTERLOCKING_LOGIC_TEST,SNT,INTERLOCKING,5,0,1,0.0,2.026,138.0,1,1,5.96,1,MEDIUM,2,OPERATIONAL,1,MEDIUM,2,8.13,0,1,11,3,0.273,1,211,1.344,3,157,136.8,35.61,72.53,synthetic,1.0.0,42
synth-task-00142,SYN-TRD-0142,synth-asset-TRD-819,HWH-DDU,CANTILEVER_ADJUSTMENT,TRD,OHE_MAST,3,1,1,50.0,3.834,675.0,1,1,3.07,0,HIGH,3,DEGRADED,3,MEDIUM,2,6.87,0,3,13,5,0.385,3,627,3.483,6,180,227.5,61.88,88.03,synthetic,1.0.0,42
synth-task-00143,SYN-SNT-0143,synth-asset-SNT-882,CSMT-KYN,AXLE_COUNTER_OVERHAUL,SNT,AXLE_COUNTER,5,0,0,0.0,0.8,54.0,1,1,1.9,0,HIGH,3,OPERATIONAL,1,LOW,1,2.74,0,1,22,10,0.455,2,246,3.075,0,80,57.3,36.77,69.47,synthetic,1.0.0,42
synth-task-00144,SYN-SNT-0144,synth-asset-SNT-110,CSMT-KYN,INTERLOCKING_LOGIC_TEST,SNT,INTERLOCKING,3,0,1,0.0,1.951,54.0,1,1,1.76,1,LOW,1,DEGRADED,3,MEDIUM,2,12.12,0,3,24,3,0.125,1,180,1.364,3,132,108.5,48.21,75.62,synthetic,1.0.0,42
synth-task-00145,SYN-ENGG-0145,synth-asset-ENGG-371,HWH-DDU,RAIL_GRINDING,ENGG,TRACK,2,0,1,20.0,2.518,675.0,1,1,1.25,1,CRITICAL,4,OPERATIONAL,1,IMMEDIATE,4,4.17,0,4,12,4,0.333,2,430,1.792,4,240,259.6,73.53,77.79,synthetic,1.0.0,42
synth-task-00146,SYN-ENGG-0146,synth-asset-ENGG-727,MAS-GDR,RAIL_GRINDING,ENGG,TRACK,2,0,1,45.0,3.081,138.0,1,1,1.63,1,CRITICAL,4,DEGRADED,3,IMMEDIATE,4,-6.44,1,4,9,4,0.444,2,430,1.667,5,258,257.8,94.44,79.38,synthetic,1.0.0,42
synth-task-00147,SYN-ENGG-0147,synth-asset-ENGG-641,MAS-GDR,RAIL_FRACTURE_REPAIR,ENGG,TRACK,1,0,1,15.0,2.978,138.0,1,1,2.95,2,CRITICAL,4,FAILED,5,IMMEDIATE,4,-0.32,1,5,5,2,0.4,3,462,3.915,2,118,108.6,100.0,48.79,synthetic,1.0.0,42
synth-task-00148,SYN-SNT-0148,synth-asset-SNT-826,HWH-DDU,SIGNAL_ASPECT_ALIGNMENT,SNT,SIGNAL,3,0,0,0.0,0.8,675.0,1,1,1.14,0,HIGH,3,DEGRADED,3,MEDIUM,2,7.78,0,3,10,3,0.3,3,522,5.8,0,90,30.4,57.74,37.98,synthetic,1.0.0,42
